train_acc,train_loss,val_acc,val_loss
0.5062815126050421,1.7622356,0.43192307692307697,2.1140356
0.5112394957983194,1.7522552,0.4269230769230769,2.178506
0.509936974789916,1.7510138,0.405,2.4068303
0.5157142857142857,1.7353607,0.44307692307692315,2.0970716
0.5139705882352942,1.7353411,0.40307692307692294,2.310494
0.5198529411764705,1.7271022,0.43730769230769234,2.0882533
0.5184453781512605,1.7206519,0.446923076923077,2.1424718
0.5209873949579832,1.7087471,0.4565384615384615,2.0525331
0.5228151260504202,1.7031448,0.47500000000000003,1.9344556
0.5228571428571428,1.7078753,0.4311538461538461,2.1185737
0.5247058823529412,1.6945406,0.4734615384615385,1.9648368
0.5239705882352942,1.6937634,0.42346153846153844,2.2607496
0.5251260504201681,1.6879767,0.4330769230769231,2.1530902
0.5287605042016806,1.6768929,0.46846153846153843,1.9628183
0.5288235294117647,1.6759969,0.43653846153846143,2.179883
0.5301890756302521,1.6694233,0.4100000000000001,2.2376585
0.5339705882352942,1.6615123,0.44807692307692304,2.0777893
0.5314495798319328,1.6665378,0.4461538461538461,2.0491776
0.536827731092437,1.6524163,0.4007692307692308,2.3881552
0.533298319327731,1.6532573,0.49269230769230765,1.8571808
0.5361764705882353,1.6445664,0.43,2.1432924
0.5353781512605043,1.6429403,0.014615384615384615,21.950796
0.5355672268907564,1.645929,0.4650000000000001,1.9873723
0.5384873949579831,1.6326462,0.4261538461538462,2.2698634
0.5401680672268908,1.6295025,0.4234615384615385,2.4473827
0.542436974789916,1.6251041,0.4215384615384616,2.3198953
0.5438025210084033,1.6140409,0.4630769230769231,1.9921473
0.543172268907563,1.6147789,0.47538461538461535,1.9475855
0.5436344537815126,1.6039274,0.45423076923076927,2.0495818
0.5448529411764707,1.604357,0.43884615384615383,2.322578
0.5474579831932774,1.600677,0.48730769230769233,1.9368469
0.548781512605042,1.5933105,0.5015384615384615,1.8751918
0.5472689075630253,1.5903918,0.475,2.0012205
0.5485924369747899,1.5926914,0.4773076923076923,1.901486
0.5483403361344538,1.5879178,0.47653846153846147,2.0009363
0.5499999999999999,1.5828658,0.4303846153846154,2.2264566
0.5538025210084034,1.5681027,0.49538461538461537,1.8467833
0.5555252100840337,1.5703971,0.47269230769230763,1.9480016
0.5551890756302522,1.5644032,0.47961538461538467,2.034253
0.5561134453781512,1.5572098,0.44615384615384607,2.3355985
0.5617647058823532,1.5461677,0.5023076923076922,1.8597004
0.5606512605042017,1.5513102,0.4992307692307692,1.8275765
0.5620588235294117,1.5399486,0.5007692307692307,1.8296026
0.5624789915966387,1.5413934,0.47692307692307695,1.9243469
0.5590966386554622,1.54552,0.4896153846153847,1.9085091
0.5638025210084033,1.5296872,0.48423076923076924,1.9097788
0.5647268907563026,1.5284475,0.4788461538461538,1.9658322
0.5650840336134454,1.527172,0.4984615384615384,1.8935279
0.5677100840336134,1.51816,0.4884615384615385,1.9122627
0.5688025210084032,1.5105624,0.49807692307692314,1.9609761
0.5684873949579832,1.50156,0.49999999999999994,1.868108
0.572563025210084,1.4998271,0.4761538461538461,2.0055327
0.5732773109243697,1.4966092,0.43807692307692303,2.2116446
0.5732352941176471,1.4946915,0.5050000000000001,1.8385375
0.5738445378151261,1.4856362,0.5000000000000001,1.9031016
0.5791596638655462,1.4796801,0.5196153846153846,1.7978915
0.5766176470588236,1.479782,0.49230769230769234,1.9756453
0.58109243697479,1.4651674,0.4684615384615384,2.1400874
0.5809663865546218,1.4657198,0.5065384615384615,1.8785572
0.5824579831932774,1.4560683,0.5065384615384617,1.8024395
0.581029411764706,1.4596001,0.5215384615384615,1.754064
0.584327731092437,1.4548961,0.5019230769230769,1.9367087
0.586029411764706,1.4464288,0.5211538461538462,1.714163
0.5867647058823529,1.4375026,0.5065384615384615,1.8569309
0.5849159663865545,1.4412401,0.5234615384615385,1.7573408
0.5872689075630252,1.4278313,0.49346153846153845,1.9265631
0.5916806722689075,1.4284403,0.49076923076923074,1.8892027
0.5913445378151261,1.419541,0.5180769230769231,1.8232373
0.5920588235294116,1.4141804,0.5323076923076923,1.7370598
0.5909033613445378,1.4094561,0.515,1.8409318
0.5947058823529412,1.4058731,0.4711538461538462,2.073226
0.5960294117647059,1.4012703,0.49730769230769234,1.850076
0.5983613445378152,1.3919178,0.4880769230769231,1.9560004
0.596764705882353,1.3956655,0.49461538461538457,2.0014818
0.6008193277310925,1.3844113,0.52,1.846653
0.6011974789915967,1.3781053,0.5411538461538462,1.6994877
0.6057563025210084,1.3667296,0.5488461538461539,1.662986
0.605546218487395,1.3678997,0.5573076923076923,1.5936885
0.6073739495798318,1.3619157,0.545,1.7261066
0.6064915966386554,1.3588362,0.5319230769230769,1.690213
0.6109453781512605,1.3476386,0.5407692307692308,1.7263007
0.6098739495798319,1.3430479,0.5103846153846154,1.8754029
0.6148949579831932,1.3395439,0.5257692307692308,1.8156793
0.6172268907563024,1.3273498,0.5592307692307692,1.6270125
0.6176680672268907,1.3266702,0.551923076923077,1.6569371
0.6163865546218487,1.3257254,0.5499999999999999,1.7224497
0.6178361344537815,1.3191795,0.5542307692307692,1.6158164
0.618109243697479,1.3082634,0.5446153846153845,1.6508836
0.6206932773109245,1.2986417,0.5507692307692307,1.6585772
0.6191386554621849,1.3025264,0.5480769230769231,1.7451327
0.6214915966386554,1.2973856,0.558076923076923,1.624009
0.6291596638655461,1.2826602,0.5496153846153846,1.6232018
0.625672268907563,1.2841367,0.5357692307692308,1.7284405
0.6275420168067225,1.2750772,0.5546153846153847,1.7076465
0.6289075630252101,1.2670683,0.5657692307692307,1.6288403
0.6309663865546217,1.2625594,0.5711538461538462,1.5543823
0.6333823529411765,1.2587599,0.5584615384615385,1.6626375
0.6361764705882352,1.2487559,0.58,1.5788467
0.6359663865546219,1.2429489,0.5626923076923077,1.5780089
0.6372058823529413,1.2346535,0.571923076923077,1.6074675
0.6431932773109243,1.2281812,0.5619230769230771,1.6190726
0.6398529411764706,1.2252048,0.566923076923077,1.6287982
0.64359243697479,1.2193999,0.5796153846153846,1.5600569
0.6430672268907563,1.214205,0.5726923076923077,1.5624793
0.6456722689075631,1.2052993,0.5657692307692308,1.6564549
0.6457983193277311,1.2077821,0.5711538461538461,1.6035001
0.6518697478991597,1.1928493,0.5773076923076922,1.5936927
0.6508613445378151,1.1897926,0.566923076923077,1.5984193
0.6519117647058824,1.1831943,0.581153846153846,1.5220413
0.6571008403361345,1.1675595,0.5853846153846154,1.529258
0.6564705882352941,1.168255,0.5811538461538462,1.5212667
0.6589495798319329,1.1612321,0.5823076923076924,1.6005862
0.6585084033613445,1.1583499,0.5734615384615384,1.5734825
0.6589915966386555,1.1530474,0.5796153846153845,1.5906494
0.6609663865546218,1.1450735,0.578076923076923,1.5432179
0.6661554621848739,1.1371654,0.5842307692307693,1.5403419
0.6657142857142857,1.1302638,0.6023076923076923,1.5112597
0.6655252100840335,1.1235695,0.5900000000000001,1.5022382
0.6667226890756303,1.1176615,0.5826923076923077,1.532451
0.6710924369747898,1.1147443,0.591153846153846,1.5102493
0.6695378151260505,1.1114584,0.5911538461538461,1.5160388
0.6731302521008403,1.1023736,0.5876923076923077,1.5095146
0.6777731092436975,1.0962745,0.5946153846153845,1.5229899
0.6766596638655462,1.091802,0.6023076923076922,1.4811082
0.6788025210084034,1.0867087,0.5957692307692308,1.4948317
0.6810714285714285,1.0787853,0.5992307692307692,1.4761236
0.6862184873949579,1.0667195,0.5923076923076922,1.5346513
0.6855672268907562,1.0636393,0.5934615384615385,1.4943116
0.6841806722689074,1.0660969,0.6080769230769231,1.4860324
0.6843277310924369,1.0591182,0.5965384615384616,1.5331801
0.6861764705882353,1.0534376,0.6207692307692307,1.4530065
0.6871638655462184,1.0526173,0.5953846153846155,1.5049782
0.6901680672268907,1.045205,0.6080769230769231,1.470008
0.6906092436974789,1.0339466,0.601923076923077,1.4649353
0.6896848739495798,1.036345,0.61,1.4588889
0.6953151260504202,1.0263296,0.613076923076923,1.4687195
0.6950420168067227,1.0202163,0.6015384615384615,1.4472659
0.6966596638655461,1.0200078,0.6126923076923078,1.4604475
0.6961974789915966,1.0128627,0.6103846153846153,1.4418452
0.6979201680672269,1.0057269,0.6111538461538462,1.436033
0.6995588235294118,1.001683,0.606923076923077,1.451938
0.703424369747899,0.9945111,0.6103846153846154,1.4770173
0.702878151260504,0.9952511,0.6111538461538462,1.4403784
0.7043907563025209,0.9908822,0.6126923076923076,1.447351
0.7041806722689076,0.99006057,0.615,1.4615105
0.7056722689075631,0.98629814,0.6184615384615385,1.4469534
0.7048949579831933,0.9836561,0.6180769230769231,1.45504
0.7066176470588235,0.979524,0.6142307692307691,1.4548187
0.7074159663865547,0.97828186,0.6150000000000001,1.4401774
0.7082563025210082,0.97546434,0.6146153846153846,1.4508082
0.7088235294117646,0.9725581,0.6007692307692307,1.4576316
0.708844537815126,0.96682554,0.6092307692307692,1.4484539
0.7112394957983192,0.96267,0.6034615384615385,1.4485503
0.713655462184874,0.96075964,0.6111538461538462,1.4433224
0.712563025210084,0.955824,0.6107692307692306,1.4358042
0.7132773109243697,0.9594282,0.613076923076923,1.4288703
0.7139915966386555,0.95616305,0.6096153846153848,1.443292
0.7159663865546217,0.95196074,0.6080769230769232,1.4601398
0.7153991596638655,0.9541516,0.6119230769230769,1.4572189
0.7145168067226891,0.95452356,0.6092307692307692,1.4497904
0.7162184873949579,0.9494067,0.6111538461538462,1.4425337
0.7149159663865545,0.95067924,0.618076923076923,1.4444845
0.7178781512605041,0.9426493,0.6146153846153846,1.4347234
0.7162605042016806,0.94948,0.6123076923076924,1.4498168
0.7156932773109242,0.9472874,0.6153846153846154,1.4323393
0.715126050420168,0.94465303,0.6142307692307691,1.4382979
0.7178991596638656,0.943059,0.6111538461538462,1.4513614
