train_acc,train_loss,val_acc,val_loss
0.5614285714285715,1.519019,0.461923076923077,1.9854773
0.5596848739495798,1.5185286,0.46,2.0226936
0.5641386554621849,1.5056435,0.4461538461538461,2.0929582
0.566827731092437,1.4940299,0.4342307692307692,2.2174203
0.5709243697478992,1.4786805,0.4638461538461538,2.0210502
0.5728361344537817,1.4764435,0.4530769230769231,2.1281774
0.5771428571428572,1.4593315,0.4646153846153846,2.053414
0.5796008403361347,1.4478048,0.4507692307692307,2.0707736
0.5835084033613445,1.438915,0.4642307692307692,2.023957
0.5813025210084034,1.4364885,0.47961538461538467,1.9400675
0.5828991596638656,1.4277991,0.461923076923077,2.0150054
0.5899789915966387,1.4051986,0.47653846153846147,1.951484
0.590063025210084,1.4021969,0.4753846153846154,2.0276618
0.5893907563025209,1.4065988,0.47769230769230764,1.9920285
0.595483193277311,1.3880749,0.4738461538461538,2.0064025
0.5972268907563025,1.3807,0.47653846153846147,1.9707837
0.5990756302521008,1.3772883,0.4688461538461538,2.0721076
0.6018487394957982,1.3638465,0.476923076923077,2.0019493
0.6010084033613444,1.354868,0.47346153846153843,2.0012193
0.6091806722689075,1.3435539,0.4773076923076923,1.9778616
0.6081302521008403,1.3396668,0.44846153846153847,2.1246085
0.6089495798319328,1.330072,0.48307692307692307,1.9453696
0.6139915966386554,1.3086325,0.45461538461538464,2.163909
0.616890756302521,1.3089802,0.4784615384615385,1.9920406
0.6167226890756301,1.3026644,0.4711538461538461,2.0159197
0.6156092436974789,1.2987771,0.4653846153846153,2.0418131
0.62109243697479,1.2815773,0.49923076923076926,1.9619166
0.6251260504201681,1.2752082,0.5019230769230769,1.9349529
0.6242857142857142,1.2691338,0.4957692307692308,1.9556044
0.6279621848739496,1.2653865,0.49,1.9607449
0.6301470588235294,1.2515993,0.49192307692307696,1.8769476
0.6317226890756301,1.2449884,0.48000000000000004,1.9736701
0.631764705882353,1.23886,0.5057692307692307,1.9071445
0.6346008403361343,1.2304211,0.4869230769230769,1.9260668
0.6397058823529411,1.2171881,0.506923076923077,1.9512582
0.6402100840336135,1.2071049,0.49153846153846154,1.98761
0.6433613445378151,1.198518,0.49038461538461536,1.9786752
0.6448949579831933,1.1889474,0.5026923076923077,1.9437432
0.6466176470588234,1.1884012,0.4984615384615384,1.9614129
0.6505462184873949,1.1774118,0.49538461538461537,2.0030668
0.6503361344537815,1.1688335,0.4973076923076923,1.9638673
0.6498109243697479,1.1650702,0.4984615384615385,1.979018
0.6536554621848739,1.1545238,0.49692307692307697,1.9981085
0.6557142857142857,1.151956,0.4907692307692306,1.9631132
0.6614705882352941,1.1352414,0.5042307692307694,1.9614775
0.662857142857143,1.1307875,0.49884615384615394,1.9412758
0.6623529411764705,1.1222358,0.4957692307692308,1.9299805
0.6667436974789916,1.1152738,0.4880769230769231,2.0166261
0.6648529411764705,1.1146231,0.4803846153846153,2.0421624
0.6681302521008403,1.0992637,0.5023076923076923,1.9803834
0.6712605042016806,1.0926298,0.5096153846153846,1.9692614
0.6734453781512606,1.0918574,0.49730769230769245,2.016581
0.6731932773109244,1.0823596,0.4938461538461538,2.01664
0.6762605042016806,1.0771627,0.5065384615384615,1.9951197
0.6814705882352942,1.0573945,0.5038461538461538,1.9509324
0.6806932773109243,1.0588921,0.5023076923076922,1.9928949
0.6821428571428572,1.055499,0.5076923076923078,2.022737
0.6845588235294118,1.0504758,0.5088461538461538,1.9924762
0.6889075630252102,1.0329906,0.5073076923076922,1.992481
0.6879201680672268,1.0329939,0.5030769230769231,1.9358027
0.6895798319327732,1.028757,0.5157692307692308,1.956721
0.6909243697478992,1.0219003,0.49461538461538457,1.9825579
0.6927941176470588,1.0145563,0.5080769230769231,1.9598304
0.6940126050420169,1.0105017,0.4919230769230769,2.006519
0.7015966386554623,0.994713,0.5092307692307693,1.9634395
0.6968487394957983,0.9977531,0.5092307692307692,2.0189867
0.7021638655462186,0.99000317,0.5026923076923077,2.0308459
0.7050840336134454,0.97523177,0.5123076923076924,1.9971255
0.7023949579831933,0.9820781,0.5076923076923078,2.025204
0.7026890756302522,0.97392845,0.49769230769230766,2.034828
0.7073949579831933,0.96161276,0.5073076923076923,2.0181596
0.7085504201680672,0.9597285,0.5092307692307693,2.0059438
0.7101680672268909,0.95697635,0.5107692307692308,1.962164
0.7124999999999999,0.9454628,0.5026923076923079,2.0161817
0.7122899159663865,0.94491655,0.5011538461538462,2.030737
0.7103781512605042,0.9480047,0.508846153846154,2.0112329
0.7142647058823529,0.9396706,0.5023076923076923,2.0426714
0.7171428571428572,0.93151355,0.5142307692307693,1.9887017
0.7182142857142857,0.92970544,0.5019230769230769,2.0527186
0.7209873949579831,0.91999215,0.5065384615384615,2.0436244
0.7215546218487395,0.91445595,0.5042307692307693,2.0182774
0.7226890756302521,0.9123685,0.5042307692307693,2.0396063
0.7230882352941178,0.91048115,0.5126923076923078,2.051348
0.7239495798319329,0.9010115,0.5061538461538462,2.0656893
0.727752100840336,0.89311576,0.5096153846153846,2.0412443
0.7283613445378152,0.89648527,0.5053846153846153,2.030775
0.7275630252100841,0.89581275,0.4996153846153847,2.0553923
0.7300000000000001,0.88551074,0.5057692307692307,2.0609334
0.7303151260504201,0.8826784,0.5076923076923077,2.0445828
0.7325630252100839,0.8750331,0.5173076923076925,2.0578673
0.7307142857142855,0.88017833,0.5061538461538461,2.0560014
0.7349579831932774,0.87032074,0.5130769230769231,2.0394845
0.736533613445378,0.86944973,0.5165384615384615,2.0463777
0.7341386554621848,0.8671414,0.5103846153846153,2.0578818
0.7359033613445379,0.8595198,0.5134615384615384,2.0770228
0.7385084033613445,0.8559345,0.5103846153846153,2.0628862
0.739516806722689,0.85781205,0.5092307692307693,2.0837135
0.7367436974789916,0.8556081,0.5038461538461538,2.077263
0.7416386554621849,0.8503568,0.5123076923076924,2.049668
0.7372899159663865,0.85242736,0.5107692307692308,2.0680847
0.7425630252100841,0.84260523,0.5180769230769231,2.0481477
0.7416386554621851,0.84240973,0.5149999999999999,2.0679717
0.7430882352941176,0.8435937,0.5161538461538461,2.065534
0.7413655462184874,0.8480049,0.5146153846153847,2.0796978
0.7421848739495798,0.8395908,0.5092307692307693,2.0841274
0.7450630252100839,0.8320774,0.5134615384615384,2.077236
0.7444537815126051,0.8365168,0.5111538461538463,2.0664618
0.7456512605042017,0.83470166,0.5157692307692308,2.0825374
0.7463865546218488,0.82973933,0.5123076923076924,2.0718632
0.7484663865546218,0.8293261,0.5169230769230769,2.0689747
0.7486134453781513,0.8246175,0.5165384615384615,2.0683832
0.7469747899159664,0.8249116,0.5126923076923077,2.1300123
0.747626050420168,0.831231,0.5161538461538462,2.0781326
0.7474579831932774,0.8281103,0.5226923076923077,2.0503821
0.7445588235294117,0.83393973,0.5092307692307692,2.0692637
0.7492226890756303,0.8191836,0.5111538461538461,2.0661914
0.7486764705882352,0.81889176,0.5219230769230769,2.0497959
0.7481932773109243,0.82391864,0.5119230769230769,2.0785785
0.7476050420168068,0.8262478,0.5176923076923077,2.077889
0.74890756302521,0.817019,0.5142307692307692,2.0733862
0.7502731092436975,0.8148614,0.51,2.102636
